datetime,precip_mm,temp_C,shortwave_Wm2,longwave_Wm2,wind_mps,relhum_pct,pressure
2025-06-15 14:00:00,1.736,7.802,0.0,368.303,9.098,93.736,990.303
2025-06-15 15:00:00,4.719,7.802,0.0,378.179,4.766,71.753,1016.477
2025-06-15 16:00:00,4.757,7.802,0.0,321.926,4.92,85.169,992.859
2025-06-15 17:00:00,1.177,7.802,0.0,404.239,7.297,77.767,1011.88
2025-06-15 18:00:00,3.295,7.802,0.0,322.936,4.722,89.496,1000.326
2025-06-15 19:00:00,1.401,7.802,0.0,415.662,8.542,91.135,992.976
2025-06-15 20:00:00,1.349,7.802,0.0,374.77,6.477,91.508,1001.478
2025-06-15 21:00:00,0.991,7.802,0.0,412.996,9.913,93.13,1015.237
2025-06-15 22:00:00,1.093,7.802,0.0,409.205,9.635,73.117,1012.293
2025-06-15 23:00:00,1.845,7.802,0.0,406.645,9.942,79.149,983.191
2025-06-16 00:00:00,1.376,7.637,0.0,324.526,9.821,75.848,1005.108
2025-06-16 01:00:00,2.075,7.637,129.41,355.659,5.435,76.151,984.776
2025-06-16 02:00:00,0.281,7.637,250.0,339.114,8.438,78.976,989.827
2025-06-16 03:00:00,1.586,7.637,353.553,334.145,8.981,82.578,999.512
2025-06-16 04:00:00,2.66,7.637,433.013,371.442,6.483,87.806,983.228
2025-06-16 05:00:00,0.991,7.637,482.963,316.296,4.179,86.36,1015.168
2025-06-16 06:00:00,3.907,7.637,500.0,349.566,5.595,70.028,1004.042
2025-06-16 07:00:00,1.072,7.637,482.963,324.661,6.72,84.645,999.479
2025-06-16 08:00:00,0.838,7.637,433.013,335.515,6.207,87.05,1005.946
2025-06-16 09:00:00,1.158,7.637,353.553,416.993,8.186,77.658,998.577
2025-06-16 10:00:00,0.379,7.637,250.0,367.86,7.195,85.501,984.753
2025-06-16 11:00:00,0.13,7.637,129.41,392.448,4.942,92.858,1007.388
2025-06-16 12:00:00,1.471,7.637,0.0,372.154,5.799,92.174,1001.148
2025-06-16 13:00:00,1.737,7.637,0.0,407.739,8.395,94.662,988.033
2025-06-16 14:00:00,0.307,7.637,0.0,331.802,5.228,73.55,996.105
2025-06-16 15:00:00,1.203,7.637,0.0,317.547,8.308,71.265,988.458
2025-06-16 16:00:00,1.951,7.637,0.0,358.625,9.498,85.084,993.696
2025-06-16 17:00:00,1.589,7.637,0.0,310.18,4.129,76.757,1001.254
2025-06-16 18:00:00,0.255,7.637,0.0,357.43,9.657,78.546,984.536
2025-06-16 19:00:00,0.539,7.637,0.0,319.566,8.439,92.989,994.006
2025-06-16 20:00:00,1.752,7.637,0.0,412.93,7.744,74.471,992.435
2025-06-16 21:00:00,0.55,7.637,0.0,325.366,7.665,90.251,993.055
2025-06-16 22:00:00,2.289,7.637,0.0,388.116,6.524,86.717,987.819
2025-06-16 23:00:00,2.286,7.637,0.0,361.221,7.579,88.887,1010.951
2025-06-17 00:00:00,0.708,7.47,0.0,398.883,8.403,86.425,981.598
2025-06-17 01:00:00,2.532,7.47,129.41,404.607,9.619,77.849,996.627
2025-06-17 02:00:00,1.227,7.47,250.0,304.565,7.802,73.982,984.176
2025-06-17 03:00:00,1.419,7.47,353.553,312.261,6.946,92.884,1004.993
2025-06-17 04:00:00,0.487,7.47,433.013,306.231,5.551,78.935,1007.92
2025-06-17 05:00:00,2.605,7.47,482.963,354.138,8.777,76.722,1010.121
2025-06-17 06:00:00,2.995,7.47,500.0,366.829,9.291,93.232,991.63
2025-06-17 07:00:00,5.014,7.47,482.963,374.159,6.963,84.369,983.432
2025-06-17 08:00:00,0.604,7.47,433.013,300.158,6.36,75.596,991.263
2025-06-17 09:00:00,0.432,7.47,353.553,410.325,9.571,82.318,1016.179
2025-06-17 10:00:00,3.506,7.47,250.0,353.262,6.336,90.676,982.67
2025-06-17 11:00:00,1.222,7.47,129.41,346.831,6.261,85.187,983.793
2025-06-17 12:00:00,0.332,7.47,0.0,381.256,7.298,81.775,981.097
2025-06-17 13:00:00,1.07,7.47,0.0,357.986,8.299,79.981,981.699
2025-06-17 14:00:00,2.019,7.47,0.0,334.533,8.418,79.405,1016.482
2025-06-17 15:00:00,0.768,7.47,0.0,321.437,5.293,78.97,1019.744
2025-06-17 16:00:00,3.865,7.47,0.0,380.77,7.033,76.488,1011.609
2025-06-17 17:00:00,0.579,7.47,0.0,307.853,8.607,89.456,1011.018
2025-06-17 18:00:00,0.945,7.47,0.0,314.313,9.278,85.609,1003.013
2025-06-17 19:00:00,0.357,7.47,0.0,413.872,6.216,94.196,983.383
2025-06-17 20:00:00,1.081,7.47,0.0,377.6,8.531,85.651,987.353
2025-06-17 21:00:00,0.661,7.47,0.0,326.391,9.992,72.291,1012.281
2025-06-17 22:00:00,0.376,7.47,0.0,334.061,4.528,94.682,990.076
2025-06-17 23:00:00,0.408,7.47,0.0,317.677,8.236,86.588,984.421
2025-06-18 00:00:00,0.918,7.303,0.0,377.614,8.927,89.774,1013.539
2025-06-18 01:00:00,0.177,7.303,129.41,386.212,6.382,94.834,995.792
2025-06-18 02:00:00,2.243,7.303,250.0,411.846,7.594,90.775,986.376
2025-06-18 03:00:00,1.167,7.303,353.553,304.786,6.701,71.778,1001.472
2025-06-18 04:00:00,2.27,7.303,433.013,347.096,6.66,81.356,981.326
2025-06-18 05:00:00,0.095,7.303,482.963,350.011,5.5,82.493,986.219
2025-06-18 06:00:00,2.746,7.303,500.0,310.648,5.41,79.166,1011.758
2025-06-18 07:00:00,2.809,7.303,482.963,366.77,6.303,93.526,1015.66
2025-06-18 08:00:00,1.213,7.303,433.013,332.811,8.52,80.578,1013.526
2025-06-18 09:00:00,3.508,7.303,353.553,349.172,4.067,89.331,996.954
2025-06-18 10:00:00,0.546,7.303,250.0,342.35,9.299,94.042,984.325
2025-06-18 11:00:00,1.011,7.303,129.41,316.822,7.63,80.566,1015.324
2025-06-18 12:00:00,0.753,7.303,0.0,308.46,4.291,87.106,987.743
2025-06-18 13:00:00,0.399,7.303,0.0,418.874,9.836,80.675,987.619
2025-06-18 14:00:00,3.657,7.303,0.0,340.455,9.694,90.686,1007.119
2025-06-18 15:00:00,1.98,7.303,0.0,385.469,5.623,89.456,1008.918
2025-06-18 16:00:00,1.151,7.303,0.0,364.411,9.752,85.667,1001.768
2025-06-18 17:00:00,1.572,7.303,0.0,365.907,6.073,71.167,1015.4
2025-06-18 18:00:00,2.231,7.303,0.0,392.277,5.527,91.456,989.169
2025-06-18 19:00:00,1.387,7.303,0.0,359.032,8.969,92.765,984.099
2025-06-18 20:00:00,0.019,7.303,0.0,325.272,4.536,81.265,1016.382
2025-06-18 21:00:00,1.22,7.303,0.0,332.415,4.876,83.074,989.638
2025-06-18 22:00:00,1.435,7.303,0.0,311.08,7.018,94.958,997.227
2025-06-18 23:00:00,0.284,7.303,0.0,348.705,7.878,82.58,998.704
2025-06-19 00:00:00,0.552,7.135,0.0,388.053,9.034,71.054,1011.301
2025-06-19 01:00:00,3.7,7.135,129.41,300.664,9.887,85.953,981.129
2025-06-19 02:00:00,1.306,7.135,250.0,306.119,8.099,88.683,996.866
2025-06-19 03:00:00,0.219,7.135,353.553,327.482,9.27,88.11,984.467
2025-06-19 04:00:00,0.078,7.135,433.013,383.224,4.825,80.455,1012.899
2025-06-19 05:00:00,0.454,7.135,482.963,362.953,5.824,93.194,1002.995
2025-06-19 06:00:00,1.036,7.135,500.0,414.603,9.469,81.284,1000.851
2025-06-19 07:00:00,0.41,7.135,482.963,327.317,7.347,74.2,993.009
2025-06-19 08:00:00,0.407,7.135,433.013,301.077,8.435,86.216,995.346
2025-06-19 09:00:00,2.89,7.135,353.553,375.186,5.644,83.77,988.152
2025-06-19 10:00:00,6.084,7.135,250.0,332.397,8.088,81.083,1002.568
2025-06-19 11:00:00,0.397,7.135,129.41,317.859,4.902,75.07,1000.913
2025-06-19 12:00:00,0.964,7.135,0.0,359.038,5.034,71.599,989.933
2025-06-19 13:00:00,1.017,7.135,0.0,417.284,7.598,75.295,989.674
2025-06-19 14:00:00,0.943,7.135,0.0,385.919,5.84,73.859,1010.437
2025-06-19 15:00:00,0.065,7.135,0.0,384.513,6.762,76.908,987.501
2025-06-19 16:00:00,2.573,7.135,0.0,304.493,9.987,70.358,1009.951
2025-06-19 17:00:00,4.97,7.135,0.0,386.58,6.361,77.141,993.024
2025-06-19 18:00:00,0.94,7.135,0.0,371.866,8.778,92.81,996.977
2025-06-19 19:00:00,1.791,7.135,0.0,396.322,4.991,91.532,991.196
2025-06-19 20:00:00,1.511,7.135,0.0,301.432,6.831,84.733,1019.666
2025-06-19 21:00:00,0.951,7.135,0.0,366.943,6.31,86.647,987.01
2025-06-19 22:00:00,0.234,7.135,0.0,309.948,6.059,84.579,1017.935
2025-06-19 23:00:00,8.231,7.135,0.0,327.442,4.692,90.541,1011.579
2025-06-20 00:00:00,1.443,6.967,0.0,400.06,9.566,86.492,987.568
2025-06-20 01:00:00,0.091,6.967,129.41,344.919,4.012,89.108,1012.466
2025-06-20 02:00:00,1.265,6.967,250.0,405.714,6.893,89.044,993.21
2025-06-20 03:00:00,1.834,6.967,353.553,397.173,9.742,90.075,1004.514
2025-06-20 04:00:00,1.085,6.967,433.013,405.271,5.354,76.118,980.975
2025-06-20 05:00:00,0.393,6.967,482.963,384.153,6.291,89.541,1016.744
2025-06-20 06:00:00,5.921,6.967,500.0,311.157,7.733,91.764,1000.871
2025-06-20 07:00:00,0.768,6.967,482.963,317.671,5.806,75.079,982.899
2025-06-20 08:00:00,1.563,6.967,433.013,370.548,4.753,81.971,997.407
2025-06-20 09:00:00,0.228,6.967,353.553,334.435,5.954,71.791,997.651
2025-06-20 10:00:00,0.496,6.967,250.0,394.945,4.224,85.628,1004.283
2025-06-20 11:00:00,1.709,6.967,129.41,308.862,6.992,90.177,1005.548
2025-06-20 12:00:00,0.246,6.967,0.0,359.56,5.299,75.668,1012.903
2025-06-20 13:00:00,3.007,6.967,0.0,373.346,8.942,79.729,985.893
2025-06-20 14:00:00,0.396,6.967,0.0,381.394,6.141,79.971,998.968
2025-06-20 15:00:00,0.872,6.967,0.0,337.874,4.109,82.026,994.774
2025-06-20 16:00:00,2.074,6.967,0.0,381.252,7.99,85.886,995.082
2025-06-20 17:00:00,0.353,6.967,0.0,353.47,9.859,93.224,983.137
2025-06-20 18:00:00,1.137,6.967,0.0,333.417,4.684,80.793,1000.999
2025-06-20 19:00:00,0.302,6.967,0.0,336.488,6.11,74.591,994.903
2025-06-20 20:00:00,2.187,6.967,0.0,314.147,6.314,73.536,1003.695
2025-06-20 21:00:00,3.671,6.967,0.0,365.504,8.91,88.61,988.726
2025-06-20 22:00:00,0.59,6.967,0.0,417.843,9.117,88.337,986.692
2025-06-20 23:00:00,1.215,6.967,0.0,327.512,4.528,74.102,989.787
2025-06-21 00:00:00,0.16,6.798,0.0,348.667,9.868,86.296,1008.683
2025-06-21 01:00:00,0.033,6.798,129.41,416.112,4.57,91.027,984.134
2025-06-21 02:00:00,0.198,6.798,250.0,345.404,6.216,88.141,1019.982
2025-06-21 03:00:00,0.904,6.798,353.553,368.886,4.628,85.718,1010.597
2025-06-21 04:00:00,1.483,6.798,433.013,349.563,4.114,79.678,1016.918
2025-06-21 05:00:00,0.907,6.798,482.963,418.529,7.997,81.961,1002.819
2025-06-21 06:00:00,1.722,6.798,500.0,313.11,9.147,82.77,983.105
2025-06-21 07:00:00,3.498,6.798,482.963,387.27,4.749,81.314,988.407
2025-06-21 08:00:00,2.046,6.798,433.013,300.149,4.675,82.695,988.186
2025-06-21 09:00:00,0.782,6.798,353.553,352.32,8.502,86.256,1015.997
2025-06-21 10:00:00,2.493,6.798,250.0,321.822,8.069,79.085,981.396
2025-06-21 11:00:00,1.495,6.798,129.41,341.572,7.822,72.117,1014.046
2025-06-21 12:00:00,1.834,6.798,0.0,317.915,8.176,88.132,1011.544
2025-06-21 13:00:00,1.754,6.798,0.0,390.042,7.948,89.199,1009.616
2025-06-21 14:00:00,1.042,6.798,0.0,304.363,4.648,91.35,1008.834
2025-06-21 15:00:00,0.709,6.798,0.0,382.214,6.617,80.223,995.662
2025-06-21 16:00:00,2.444,6.798,0.0,364.427,9.256,83.368,1013.125
2025-06-21 17:00:00,0.862,6.798,0.0,353.333,5.984,88.212,1000.541
2025-06-21 18:00:00,0.917,6.798,0.0,342.316,6.414,90.727,1011.927
2025-06-21 19:00:00,0.243,6.798,0.0,406.894,8.236,80.176,1013.971
2025-06-21 20:00:00,1.512,6.798,0.0,346.93,8.632,77.556,991.213
2025-06-21 21:00:00,0.833,6.798,0.0,330.187,9.53,89.152,1010.389
2025-06-21 22:00:00,0.191,6.798,0.0,326.539,7.184,94.397,1005.436
2025-06-21 23:00:00,0.416,6.798,0.0,411.902,9.451,71.091,984.523
2025-06-22 00:00:00,0.739,6.628,0.0,400.292,6.08,92.157,980.698
2025-06-22 01:00:00,0.871,6.628,129.41,389.426,9.321,74.576,1001.721
2025-06-22 02:00:00,0.99,6.628,250.0,364.975,7.888,94.202,1012.205
2025-06-22 03:00:00,0.937,6.628,353.553,325.502,9.719,89.977,991.188
2025-06-22 04:00:00,0.099,6.628,433.013,350.07,5.688,70.74,982.258
2025-06-22 05:00:00,1.341,6.628,482.963,374.087,5.346,85.253,999.881
2025-06-22 06:00:00,0.135,6.628,500.0,316.259,6.643,92.162,1015.91
2025-06-22 07:00:00,5.777,6.628,482.963,385.348,7.432,70.162,1019.179
2025-06-22 08:00:00,0.573,6.628,433.013,314.411,4.061,89.654,986.555
2025-06-22 09:00:00,1.646,6.628,353.553,419.886,6.021,71.823,987.277
2025-06-22 10:00:00,0.381,6.628,250.0,381.27,9.615,75.454,1016.31
2025-06-22 11:00:00,0.28,6.628,129.41,385.73,9.467,91.732,994.596
2025-06-22 12:00:00,0.44,6.628,0.0,307.24,4.979,93.566,1010.173
2025-06-22 13:00:00,1.897,6.628,0.0,324.962,4.97,77.224,1012.487
2025-06-22 14:00:00,0.694,6.628,0.0,377.747,7.613,70.89,1013.001
2025-06-22 15:00:00,0.535,6.628,0.0,314.625,4.934,76.471,998.163
2025-06-22 16:00:00,1.229,6.628,0.0,332.451,9.313,72.839,1000.383
2025-06-22 17:00:00,0.788,6.628,0.0,371.998,8.736,90.858,983.38
2025-06-22 18:00:00,2.479,6.628,0.0,409.359,4.599,74.487,990.849
2025-06-22 19:00:00,5.111,6.628,0.0,378.186,6.261,94.85,1006.502
2025-06-22 20:00:00,1.805,6.628,0.0,332.536,7.507,90.26,990.88
2025-06-22 21:00:00,0.496,6.628,0.0,351.12,7.599,93.728,1011.132
2025-06-22 22:00:00,0.749,6.628,0.0,348.935,9.166,87.094,981.29
2025-06-22 23:00:00,0.544,6.628,0.0,325.418,7.315,85.094,981.811
2025-06-23 00:00:00,1.419,6.458,0.0,350.317,9.442,87.772,996.891
2025-06-23 01:00:00,2.221,6.458,129.41,400.739,6.649,70.717,1015.365
2025-06-23 02:00:00,1.271,6.458,250.0,314.715,7.909,89.112,1000.443
2025-06-23 03:00:00,0.907,6.458,353.553,349.338,4.872,79.506,1010.495
2025-06-23 04:00:00,1.043,6.458,433.013,305.653,4.382,84.797,992.734
2025-06-23 05:00:00,0.237,6.458,482.963,404.609,4.422,90.54,991.721
2025-06-23 06:00:00,0.924,6.458,500.0,393.316,7.422,84.84,981.457
2025-06-23 07:00:00,1.326,6.458,482.963,411.516,9.192,86.275,1012.458
2025-06-23 08:00:00,3.8,6.458,433.013,382.659,9.527,86.478,1018.002
2025-06-23 09:00:00,2.121,6.458,353.553,310.974,6.572,92.008,1003.903
2025-06-23 10:00:00,0.775,6.458,250.0,337.303,6.067,81.456,997.074
2025-06-23 11:00:00,2.918,6.458,129.41,385.636,6.712,75.925,999.081
2025-06-23 12:00:00,0.349,6.458,0.0,312.351,8.078,91.705,998.761
2025-06-23 13:00:00,0.971,6.458,0.0,363.1,8.642,83.74,987.298
2025-06-23 14:00:00,0.166,6.458,0.0,357.487,6.894,85.89,1008.689
2025-06-23 15:00:00,0.527,6.458,0.0,379.932,5.585,91.208,995.577
2025-06-23 16:00:00,2.5,6.458,0.0,312.773,6.223,82.964,993.094
2025-06-23 17:00:00,1.917,6.458,0.0,368.09,4.312,78.619,1019.111
2025-06-23 18:00:00,0.057,6.458,0.0,301.574,9.906,80.769,997.484
2025-06-23 19:00:00,0.555,6.458,0.0,344.834,7.435,78.553,997.976
2025-06-23 20:00:00,2.155,6.458,0.0,405.132,7.665,91.621,1002.099
2025-06-23 21:00:00,1.103,6.458,0.0,349.116,8.696,88.643,988.946
2025-06-23 22:00:00,2.437,6.458,0.0,379.161,6.925,93.823,990.129
2025-06-23 23:00:00,0.113,6.458,0.0,323.114,4.233,71.138,1010.626
2025-06-24 00:00:00,3.687,6.287,0.0,402.259,4.077,85.793,991.481
2025-06-24 01:00:00,0.975,6.287,129.41,358.672,9.764,74.778,990.09
2025-06-24 02:00:00,0.748,6.287,250.0,349.363,9.921,92.603,990.392
2025-06-24 03:00:00,0.187,6.287,353.553,393.151,8.33,75.334,999.556
2025-06-24 04:00:00,0.045,6.287,433.013,380.923,7.83,76.396,996.12
2025-06-24 05:00:00,1.79,6.287,482.963,400.971,6.54,92.045,996.624
2025-06-24 06:00:00,2.416,6.287,500.0,402.849,6.313,78.526,1002.145
2025-06-24 07:00:00,2.253,6.287,482.963,400.468,5.74,88.892,988.545
2025-06-24 08:00:00,2.201,6.287,433.013,321.948,4.249,80.387,995.238
2025-06-24 09:00:00,0.487,6.287,353.553,302.146,9.745,73.987,1013.418
2025-06-24 10:00:00,0.664,6.287,250.0,324.1,4.039,78.656,989.559
2025-06-24 11:00:00,3.409,6.287,129.41,312.242,6.164,83.279,1015.695
2025-06-24 12:00:00,0.24,6.287,0.0,329.618,9.649,86.883,1001.055
2025-06-24 13:00:00,1.921,6.287,0.0,342.825,8.116,82.724,1002.266
2025-06-24 14:00:00,0.399,6.287,0.0,362.625,8.471,73.973,1000.843
2025-06-24 15:00:00,0.913,6.287,0.0,406.214,6.497,71.204,1018.487
2025-06-24 16:00:00,7.219,6.287,0.0,308.555,7.026,81.668,995.899
2025-06-24 17:00:00,2.336,6.287,0.0,364.501,9.609,91.674,1005.509
2025-06-24 18:00:00,0.592,6.287,0.0,311.409,6.219,79.743,1016.073
2025-06-24 19:00:00,0.127,6.287,0.0,311.438,8.698,72.004,998.378
2025-06-24 20:00:00,1.886,6.287,0.0,370.963,5.224,82.2,1016.158
2025-06-24 21:00:00,4.512,6.287,0.0,315.995,9.175,81.837,995.135
2025-06-24 22:00:00,0.601,6.287,0.0,319.581,9.365,74.076,1015.952
2025-06-24 23:00:00,1.135,6.287,0.0,305.116,6.942,90.467,1010.352
2025-06-25 00:00:00,0.85,6.117,0.0,354.84,9.273,88.066,1008.182
2025-06-25 01:00:00,0.155,6.117,129.41,305.404,4.045,73.721,984.896
2025-06-25 02:00:00,0.053,6.117,250.0,336.486,4.248,76.007,985.532
2025-06-25 03:00:00,2.19,6.117,353.553,310.528,5.467,81.28,981.949
2025-06-25 04:00:00,1.9,6.117,433.013,374.955,8.973,72.61,1009.313
2025-06-25 05:00:00,0.212,6.117,482.963,336.582,5.327,88.008,989.689
2025-06-25 06:00:00,2.779,6.117,500.0,351.913,6.221,70.358,1000.677
2025-06-25 07:00:00,0.923,6.117,482.963,328.99,4.935,71.485,1017.259
2025-06-25 08:00:00,1.573,6.117,433.013,374.069,4.714,73.244,1014.196
2025-06-25 09:00:00,0.952,6.117,353.553,318.274,7.335,91.399,999.741
2025-06-25 10:00:00,1.295,6.117,250.0,371.239,8.623,76.474,997.828
2025-06-25 11:00:00,0.562,6.117,129.41,354.576,9.989,88.773,1017.831
2025-06-25 12:00:00,3.097,6.117,0.0,308.133,9.063,90.893,1011.637
2025-06-25 13:00:00,1.335,6.117,0.0,393.252,6.947,76.274,1002.403
2025-06-25 14:00:00,2.575,6.117,0.0,377.396,4.943,86.565,1005.669
2025-06-25 15:00:00,0.905,6.117,0.0,325.624,8.702,81.266,1006.102
2025-06-25 16:00:00,1.241,6.117,0.0,361.671,7.095,92.77,1019.114
2025-06-25 17:00:00,0.517,6.117,0.0,360.803,6.291,86.693,1015.842
2025-06-25 18:00:00,0.232,6.117,0.0,319.909,7.211,76.261,1005.382
2025-06-25 19:00:00,2.219,6.117,0.0,386.896,9.296,83.494,1008.948
2025-06-25 20:00:00,2.292,6.117,0.0,407.919,7.095,88.011,1012.103
2025-06-25 21:00:00,0.577,6.117,0.0,417.07,9.054,81.584,1015.471
2025-06-25 22:00:00,0.501,6.117,0.0,417.362,7.577,86.972,1018.349
2025-06-25 23:00:00,2.242,6.117,0.0,342.858,7.005,90.135,1007.483
2025-06-26 00:00:00,0.108,5.945,0.0,401.232,4.109,72.186,1005.419
2025-06-26 01:00:00,2.13,5.945,129.41,363.949,9.997,79.492,982.567
2025-06-26 02:00:00,0.817,5.945,250.0,304.277,5.61,86.582,983.497
2025-06-26 03:00:00,0.629,5.945,353.553,312.189,5.24,86.076,986.555
2025-06-26 04:00:00,0.89,5.945,433.013,354.963,9.62,88.566,986.296
2025-06-26 05:00:00,1.616,5.945,482.963,321.411,5.022,89.514,1016.716
2025-06-26 06:00:00,3.107,5.945,500.0,380.226,9.575,93.061,992.178
2025-06-26 07:00:00,0.636,5.945,482.963,311.667,7.288,76.447,1000.25
2025-06-26 08:00:00,0.987,5.945,433.013,334.479,4.941,82.312,1014.145
2025-06-26 09:00:00,0.368,5.945,353.553,346.125,6.05,74.948,1014.578
2025-06-26 10:00:00,2.523,5.945,250.0,402.291,6.181,94.677,997.924
2025-06-26 11:00:00,1.896,5.945,129.41,393.15,4.32,76.183,999.326
2025-06-26 12:00:00,1.12,5.945,0.0,386.252,7.486,82.513,1006.052
2025-06-26 13:00:00,0.408,5.945,0.0,396.352,8.213,80.466,1011.488
2025-06-26 14:00:00,1.328,5.945,0.0,412.639,9.993,88.702,1011.228
2025-06-26 15:00:00,2.254,5.945,0.0,376.215,4.93,72.059,1003.939
2025-06-26 16:00:00,0.726,5.945,0.0,326.802,7.083,71.413,991.483
2025-06-26 17:00:00,3.635,5.945,0.0,396.694,7.204,84.399,1018.055
2025-06-26 18:00:00,1.675,5.945,0.0,375.63,7.782,92.598,1011.94
2025-06-26 19:00:00,2.373,5.945,0.0,373.787,7.37,72.755,1004.468
2025-06-26 20:00:00,1.263,5.945,0.0,358.354,9.729,89.426,999.213
2025-06-26 21:00:00,2.36,5.945,0.0,329.47,6.466,73.831,1007.074
2025-06-26 22:00:00,1.452,5.945,0.0,314.748,7.942,94.596,986.244
2025-06-26 23:00:00,0.712,5.945,0.0,405.431,5.634,90.313,1014.433
2025-06-27 00:00:00,1.993,5.774,0.0,382.015,9.265,83.828,998.469
2025-06-27 01:00:00,1.369,5.774,129.41,353.647,9.604,86.07,987.15
2025-06-27 02:00:00,0.554,5.774,250.0,365.174,6.208,76.513,1006.317
2025-06-27 03:00:00,2.051,5.774,353.553,367.087,8.807,87.89,991.704
2025-06-27 04:00:00,2.299,5.774,433.013,338.279,7.762,71.654,990.618
2025-06-27 05:00:00,3.539,5.774,482.963,403.414,5.321,72.605,986.577
2025-06-27 06:00:00,5.282,5.774,500.0,316.279,4.749,74.044,990.925
2025-06-27 07:00:00,4.053,5.774,482.963,320.846,6.656,72.89,997.54
2025-06-27 08:00:00,1.246,5.774,433.013,402.089,6.088,92.402,984.345
2025-06-27 09:00:00,0.421,5.774,353.553,415.021,7.773,86.262,984.374
2025-06-27 10:00:00,0.438,5.774,250.0,358.017,5.275,73.839,998.919
2025-06-27 11:00:00,0.851,5.774,129.41,413.022,9.737,76.517,1010.797
2025-06-27 12:00:00,1.148,5.774,0.0,377.934,8.438,94.082,1002.414
2025-06-27 13:00:00,1.326,5.774,0.0,333.539,6.675,90.0,985.542
2025-06-27 14:00:00,0.672,5.774,0.0,405.774,4.699,88.334,1001.663
2025-06-27 15:00:00,1.685,5.774,0.0,312.473,4.064,74.761,1011.384
2025-06-27 16:00:00,1.479,5.774,0.0,394.714,8.623,71.198,999.274
2025-06-27 17:00:00,1.037,5.774,0.0,382.361,9.433,86.727,1014.614
2025-06-27 18:00:00,1.219,5.774,0.0,381.699,5.509,81.375,1010.942
2025-06-27 19:00:00,1.889,5.774,0.0,356.723,7.446,88.362,1013.165
2025-06-27 20:00:00,5.224,5.774,0.0,317.379,4.632,85.816,1010.668
2025-06-27 21:00:00,2.306,5.774,0.0,387.405,5.307,83.791,983.201
2025-06-27 22:00:00,0.151,5.774,0.0,367.492,5.48,75.462,992.754
2025-06-27 23:00:00,1.975,5.774,0.0,303.98,5.513,83.713,1018.47
2025-06-28 00:00:00,1.154,5.602,0.0,373.468,4.188,72.396,991.277
2025-06-28 01:00:00,0.435,5.602,129.41,314.667,4.787,85.597,989.093
2025-06-28 02:00:00,0.601,5.602,250.0,379.131,8.436,93.373,1009.157
2025-06-28 03:00:00,3.664,5.602,353.553,371.459,9.703,74.144,1012.336
2025-06-28 04:00:00,1.135,5.602,433.013,354.714,6.801,94.579,1000.637
2025-06-28 05:00:00,1.647,5.602,482.963,322.92,9.847,76.659,982.829
2025-06-28 06:00:00,0.621,5.602,500.0,318.725,8.214,71.1,987.609
2025-06-28 07:00:00,0.927,5.602,482.963,360.91,6.302,87.856,1008.349
2025-06-28 08:00:00,1.181,5.602,433.013,301.941,4.463,86.202,988.893
2025-06-28 09:00:00,1.554,5.602,353.553,412.612,7.595,79.994,1017.379
2025-06-28 10:00:00,0.187,5.602,250.0,407.613,8.471,89.465,984.138
2025-06-28 11:00:00,0.741,5.602,129.41,317.364,4.46,82.238,1008.858
2025-06-28 12:00:00,0.654,5.602,0.0,317.585,5.541,79.462,1004.564
2025-06-28 13:00:00,0.625,5.602,0.0,377.061,6.522,94.083,987.252
2025-06-28 14:00:00,0.353,5.602,0.0,327.625,5.978,94.452,1002.828
2025-06-28 15:00:00,0.621,5.602,0.0,315.068,8.334,94.618,991.294
2025-06-28 16:00:00,2.45,5.602,0.0,351.293,9.139,73.422,990.718
2025-06-28 17:00:00,2.728,5.602,0.0,404.887,4.68,87.874,1009.419
2025-06-28 18:00:00,0.7,5.602,0.0,397.373,5.116,82.569,989.578
2025-06-28 19:00:00,0.178,5.602,0.0,378.866,7.915,81.322,999.112
2025-06-28 20:00:00,1.606,5.602,0.0,364.231,4.51,90.957,1005.322
2025-06-28 21:00:00,2.188,5.602,0.0,329.835,5.391,89.881,985.942
2025-06-28 22:00:00,1.651,5.602,0.0,320.136,7.396,70.571,982.528
2025-06-28 23:00:00,0.767,5.602,0.0,373.982,8.363,89.135,982.124
2025-06-29 00:00:00,0.74,5.43,0.0,356.327,6.622,87.703,1014.896
2025-06-29 01:00:00,3.446,5.43,129.41,327.638,9.231,81.593,994.257
2025-06-29 02:00:00,0.234,5.43,250.0,328.541,8.686,81.75,1010.623
2025-06-29 03:00:00,2.083,5.43,353.553,360.453,6.442,92.543,991.442
2025-06-29 04:00:00,1.005,5.43,433.013,396.857,6.655,74.136,1001.158
2025-06-29 05:00:00,2.597,5.43,482.963,395.708,4.099,83.287,997.708
2025-06-29 06:00:00,1.433,5.43,500.0,331.314,6.522,86.633,1007.24
2025-06-29 07:00:00,1.257,5.43,482.963,334.079,5.603,79.163,1001.798
2025-06-29 08:00:00,1.274,5.43,433.013,348.134,7.363,85.921,1008.488
2025-06-29 09:00:00,1.045,5.43,353.553,324.82,6.406,88.085,980.041
2025-06-29 10:00:00,2.35,5.43,250.0,340.552,8.82,76.187,988.889
2025-06-29 11:00:00,1.74,5.43,129.41,308.034,8.804,72.673,1016.99
2025-06-29 12:00:00,2.03,5.43,0.0,329.592,8.479,75.415,1017.217
2025-06-29 13:00:00,2.212,5.43,0.0,341.479,9.288,72.906,990.869
