Time,Humidity,Air temperature,Cloud coverage,Solar radiation
2024-08-01 10:00:00,59,16,0,531.9931
2024-08-01 11:00:00,50,16.849999,0,562.87708
2024-08-01 12:00:00,62,16.55,0,323.39011
2024-08-01 13:00:00,69,15.85,0,320.37469
2024-08-01 14:00:00,68,16.05,0,410.26099
2024-08-01 15:00:00,69,16.349999,0,448.8924
2024-08-01 16:00:00,69,16.5,0,418.66251
2024-08-01 17:00:00,69,15.85,0,281.98969
2024-08-01 18:00:00,68,16.25,0,334.7944
2024-08-01 19:00:00,72,15.1,0,150.1302
2024-08-01 20:00:00,80,13.95,0,37.126339
2024-08-01 21:00:00,84,12.8,0,9.0659695
2024-08-01 22:00:00,87,11.9,0,0
2024-08-01 23:00:00,88,11.45,0,0
2024-08-02 00:00:00,91,11.2,0,0
2024-08-02 01:00:00,91,10.85,0,0
2024-08-02 02:00:00,92,10.6,0,0
2024-08-02 03:00:00,93,10.55,0,0
2024-08-02 04:00:00,95,10.5,0,0
2024-08-02 05:00:00,94,10.45,0,0
2024-08-02 06:00:00,84,11.55,0,18.168369
2024-08-02 07:00:00,79,13.35,0,185.7964
2024-08-02 08:00:00,75,14.95,0,310.25299
2024-08-02 09:00:00,66,16.5,0,437.54901
2024-08-02 10:00:00,64,17.950001,0,543.51678
2024-08-02 11:00:00,61,19.2,0,632.69452
2024-08-02 12:00:00,59,19.75,0,698.08118
2024-08-02 13:00:00,58,20.400001,0,723.39801
2024-08-02 14:00:00,56,20.8,0,699.74048
2024-08-02 15:00:00,53,21.150001,0,643.61578
2024-08-02 16:00:00,55,20.75,0,558.74091
2024-08-02 17:00:00,56,20.8,0,446.59631
2024-08-02 18:00:00,63,20.2,0,330.7583
2024-08-02 19:00:00,73,18.4,0,135.56461
2024-08-02 20:00:00,76,16.849999,0,23.553921
2024-08-02 21:00:00,72,15.9,0,4.2526379
2024-08-02 22:00:00,68,14.95,0,0
2024-08-02 23:00:00,73,14.05,0,0
2024-08-03 00:00:00,80,13.35,0,0
2024-08-03 01:00:00,83,12.85,0,0
2024-08-03 02:00:00,86,12.35,0,0
2024-08-03 03:00:00,89,12,0,0
2024-08-03 04:00:00,89,11.75,0,0
2024-08-03 05:00:00,90,11.85,0,0
2024-08-03 06:00:00,87,12.4,0,21.08222
2024-08-03 07:00:00,78,14.45,0,173.2859
2024-08-03 08:00:00,72,16.45,0,286.8548
2024-08-03 09:00:00,72,17.900001,0,374.15189
2024-08-03 10:00:00,62,19.2,0,514.3736
2024-08-03 11:00:00,58,20.6,0,624.67023
2024-08-03 12:00:00,60,20.400001,0,367.54501
2024-08-03 13:00:00,56,21.05,0,495.16321
2024-08-03 14:00:00,58,21.05,0,406.28391
2024-08-03 15:00:00,59,21.25,0,496.46289
2024-08-03 16:00:00,61,20.8,0,286.53009
2024-08-03 17:00:00,65,19.900001,0,144.1987
2024-08-03 18:00:00,72,19.450001,0,103.3877
2024-08-03 19:00:00,74,18.950001,0,82.15963
2024-08-03 20:00:00,75,18.1,0,18.733089
2024-08-03 21:00:00,81,16.9,0,0
2024-08-03 22:00:00,91,15.95,0,0
2024-08-03 23:00:00,88,15.25,0,0
2024-08-04 00:00:00,88,15.15,0,0
2024-08-04 01:00:00,93,15.15,0,0
2024-08-04 02:00:00,94,14.75,0,0
2024-08-04 03:00:00,96,14.6,0,0
2024-08-04 04:00:00,95,14.95,0,0
2024-08-04 05:00:00,95,14.9,0,0
2024-08-04 06:00:00,96,14.7,0,0
2024-08-04 07:00:00,96,14.55,0,0
2024-08-04 08:00:00,96,14.4,0,2.315326
2024-08-04 09:00:00,96,14.1,0,34.078178
2024-08-04 10:00:00,96,14.1,0,51.15984
2024-08-04 11:00:00,95,14.2,0,82.748177
2024-08-04 12:00:00,93,14.5,0,166.4659
2024-08-04 13:00:00,89,14.9,0,210.0087
2024-08-04 14:00:00,89,14.85,0,148.4129
2024-08-04 15:00:00,87,14.7,0,90.027077
2024-08-04 16:00:00,88,14.6,0,81.326607
2024-08-04 17:00:00,87,14.7,0,94.288116
2024-08-04 18:00:00,87,14.8,0,82.969543
2024-08-04 19:00:00,89,14.7,0,35.49807
2024-08-04 20:00:00,92,14.25,0,2.6178041
2024-08-04 21:00:00,93,13.9,0,0
2024-08-04 22:00:00,94,13.7,0,0
2024-08-04 23:00:00,95,13.6,0,0
2024-08-05 00:00:00,95,13.6,0,0
2024-08-05 01:00:00,96,13.35,0,0
2024-08-05 02:00:00,96,13.15,0,0
2024-08-05 03:00:00,96,13.3,0,0
2024-08-05 04:00:00,96,13.5,0,0
2024-08-05 05:00:00,95,13.6,0,0
2024-08-05 06:00:00,95,13.8,0,2.0356531
2024-08-05 07:00:00,93,14.05,0,18.59774
2024-08-05 08:00:00,88,14.35,0,46.294621
2024-08-05 09:00:00,83,15.05,0,165.11079
2024-08-05 10:00:00,77,16.5,0,339.7009
2024-08-05 11:00:00,76,18,0,654.40918
2024-08-05 12:00:00,71,18.900001,0,703.1554
2024-08-05 13:00:00,70,19.849999,0,652.91351
2024-08-05 14:00:00,70,20.4,0,657.68359
2024-08-05 15:00:00,73,19.5,0,459.52631
2024-08-05 16:00:00,72,19.25,0,317.4856
2024-08-05 17:00:00,76,19.3,0,260.6373
2024-08-05 18:00:00,79,18.3,0,83.89975
2024-08-05 19:00:00,92,17.2,0,12.75019
2024-08-05 20:00:00,95,16.1,0,2.607017
2024-08-05 21:00:00,90,15.8,0,0
2024-08-05 22:00:00,90,16.25,0,0
2024-08-05 23:00:00,93,16.55,0,0
2024-08-06 00:00:00,95,16.05,0,0
2024-08-06 01:00:00,95,15.9,0,0
2024-08-06 02:00:00,95,15.85,0,0
2024-08-06 03:00:00,96,15.7,0,0
2024-08-06 04:00:00,96,15.6,0,0
2024-08-06 05:00:00,96,15.5,0,0
2024-08-06 06:00:00,97,15.55,0,10.35786
2024-08-06 07:00:00,96,15.9,0,40.57922
2024-08-06 08:00:00,96,16.35,0,41.50555
2024-08-06 09:00:00,95,16.65,0,48.410419
2024-08-06 10:00:00,89,17.9,0,182.5556
2024-08-06 11:00:00,81,19.549999,0,254.4308
2024-08-06 12:00:00,84,20.35,0,183.3105
2024-08-06 13:00:00,85,20.35,0,214.0824
2024-08-06 14:00:00,81,20.700001,0,213.4659
2024-08-06 15:00:00,82,21.05,0,185.4391
2024-08-06 16:00:00,85,20.7,0,133.1646
2024-08-06 17:00:00,84,20.7,0,128.8035
2024-08-06 18:00:00,87,19.9,0,42.482391
2024-08-06 19:00:00,89,18.45,0,72.998497
2024-08-06 20:00:00,90,17.95,0,21.94438
2024-08-06 21:00:00,92,17.7,0,0
2024-08-06 22:00:00,92,17.400001,0,0
2024-08-06 23:00:00,93,17.150001,0,0
2024-08-07 00:00:00,95,17.2,0,0
2024-08-07 01:00:00,96,17.05,0,0
2024-08-07 02:00:00,96,16.75,0,0
2024-08-07 03:00:00,97,16.55,0,0
2024-08-07 04:00:00,97,16.75,0,0
2024-08-07 05:00:00,95,17.1,0,0
2024-08-07 06:00:00,96,17.15,0,18.498751
2024-08-07 07:00:00,82,18,0,26.922791
2024-08-07 08:00:00,91,18.45,0,49.584358
2024-08-07 09:00:00,90,18.15,0,70.579163
2024-08-07 10:00:00,86,18.85,0,246.0174
2024-08-07 11:00:00,78,20.8,0,414.49969
2024-08-07 12:00:00,80,21.7,0,291.5997
2024-08-07 13:00:00,86,19.85,0,190.3503
2024-08-07 14:00:00,82,17.8,0,243.2811
2024-08-07 15:00:00,87,18.099999,0,383.71671
2024-08-07 16:00:00,90,16.3,0,108.8495
2024-08-07 17:00:00,91,16.8,0,176.1225
2024-08-07 18:00:00,92,15.25,0,15.75242
2024-08-07 19:00:00,95,13.7,0,11.99553
2024-08-07 20:00:00,96,13.4,0,17.527189
2024-08-07 21:00:00,96,13.5,0,0
2024-08-07 22:00:00,97,13.35,0,0
2024-08-07 23:00:00,96,13.3,0,0
2024-08-08 00:00:00,95,13.45,0,0
2024-08-08 01:00:00,95,13.5,0,0
2024-08-08 02:00:00,96,12.65,0,0
2024-08-08 03:00:00,97,12.55,0,0
2024-08-08 04:00:00,97,12.45,0,0
2024-08-08 05:00:00,96,12.25,0,0
2024-08-08 06:00:00,93,13.15,0,20.706079
2024-08-08 07:00:00,91,13.35,0,25.73098
2024-08-08 08:00:00,79,14.7,0,102.8194
2024-08-08 09:00:00,74,16.3,0,171.3157
2024-08-08 10:00:00,86,15.95,0,146.1201
2024-08-08 11:00:00,70,16.3,0,446.48749
2024-08-08 12:00:00,78,16.3,0,208.54089
2024-08-08 13:00:00,76,15.5,0,189.8949
2024-08-08 14:00:00,64,15.55,0,158.9012
2024-08-08 15:00:00,58,16.85,0,336.453
2024-08-08 16:00:00,54,17.3,0,217.356
2024-08-08 17:00:00,56,17.1,0,127.9597
2024-08-08 18:00:00,67,16,0,33.131618
2024-08-08 19:00:00,67,14.4,0,40.578671
2024-08-08 20:00:00,73,14.45,0,44.701118
2024-08-08 21:00:00,78,13.85,0,2.505384
2024-08-08 22:00:00,76,13.45,0,0
2024-08-08 23:00:00,78,13.75,0,0
2024-08-09 00:00:00,83,13.25,0,0
2024-08-09 01:00:00,83,12.95,0,0
2024-08-09 02:00:00,83,12.6,0,0
2024-08-09 03:00:00,80,12.6,0,0
2024-08-09 04:00:00,79,12.75,0,0
2024-08-09 05:00:00,70,13.3,0,0
2024-08-09 06:00:00,68,13.7,0,5.7556291
2024-08-09 07:00:00,74,13.9,0,30.99011
2024-08-09 08:00:00,72,13.7,0,33.070999
2024-08-09 09:00:00,65,14.85,0,135.2397
2024-08-09 10:00:00,66,15.45,0,106.5646
2024-08-09 11:00:00,61,16.099999,0,253.8176
2024-08-09 12:00:00,60,17.25,0,247.5112
2024-08-09 13:00:00,68,17.5,0,209.89799
2024-08-09 14:00:00,73,17.85,0,241.92641
2024-08-09 15:00:00,78,17.650001,0,203.95309
2024-08-09 16:00:00,93,15.9,0,85.478073
2024-08-09 17:00:00,93,15.25,0,36.56134
2024-08-09 18:00:00,93,14.95,0,26.67178
2024-08-09 19:00:00,92,14.35,0,25.83823
2024-08-09 20:00:00,93,13.75,0,3.380306
2024-08-09 21:00:00,94,13.15,0,0
2024-08-09 22:00:00,93,12.9,0,0
2024-08-09 23:00:00,94,12.65,0,0
2024-08-10 00:00:00,93,12.25,0,0
2024-08-10 01:00:00,92,12,0,0
2024-08-10 02:00:00,90,11.9,0,0
2024-08-10 03:00:00,88,11.9,0,0
2024-08-10 04:00:00,85,12.05,0,0
2024-08-10 05:00:00,78,12.25,0,0
2024-08-10 06:00:00,72,13,0,16.35821
2024-08-10 07:00:00,69,13.9,0,66.10862
2024-08-10 08:00:00,71,14.45,0,154.42239
2024-08-10 09:00:00,81,13.9,0,129.2104
2024-08-10 10:00:00,89,13.3,0,120.1304
2024-08-10 11:00:00,92,12.9,0,138.9622
2024-08-10 12:00:00,91,13.15,0,203.3784
2024-08-10 13:00:00,78,14.25,0,262.3157
2024-08-10 14:00:00,89,13.9,0,143.71539
2024-08-10 15:00:00,94,12.75,0,57.002571
2024-08-10 16:00:00,94,12.7,0,89.167953
2024-08-10 17:00:00,88,13.2,0,103.0195
2024-08-10 18:00:00,92,12.55,0,30.030781
2024-08-10 19:00:00,87,12.45,0,37.055111
2024-08-10 20:00:00,88,12.2,0,7.858891
2024-08-10 21:00:00,84,12.3,0,0
2024-08-10 22:00:00,91,11.95,0,0
2024-08-10 23:00:00,92,11.5,0,0
2024-08-11 00:00:00,96,11.95,0,0
2024-08-11 01:00:00,95,12.4,0,0
2024-08-11 02:00:00,94,12.3,0,0
2024-08-11 03:00:00,92,12.15,0,0
2024-08-11 04:00:00,93,12.15,0,0
2024-08-11 05:00:00,94,11.55,0,0
2024-08-11 06:00:00,90,10.95,0,0
2024-08-11 07:00:00,88,10.8,0,19.886471
2024-08-11 08:00:00,89,10.8,0,32.396091
2024-08-11 09:00:00,92,10.7,0,44.02137
2024-08-11 10:00:00,89,10.7,0,57.65033
2024-08-11 11:00:00,77,11.2,0,146.66209
2024-08-11 12:00:00,88,11.2,0,160.39281
2024-08-11 13:00:00,85,10.8,0,143.935
2024-08-11 14:00:00,83,11.45,0,143.0106
2024-08-11 15:00:00,85,11.05,0,123.8174
2024-08-11 16:00:00,82,11.7,0,165.179
2024-08-11 17:00:00,82,11.9,0,130.2959
2024-08-11 18:00:00,86,11.4,0,62.619289
2024-08-11 19:00:00,86,10.85,0,26.249861
2024-08-11 20:00:00,86,10.9,0,7.802146
2024-08-11 21:00:00,92,10.55,0,0
2024-08-11 22:00:00,90,10.3,0,0
2024-08-11 23:00:00,90,10.2,0,0
2024-08-12 00:00:00,89,10.5,0,0
2024-08-12 01:00:00,92,10.5,0,0
2024-08-12 02:00:00,92,10.4,0,0
2024-08-12 03:00:00,90,10.55,0,0
2024-08-12 04:00:00,90,10.7,0,0
2024-08-12 05:00:00,89,10.85,0,0
2024-08-12 06:00:00,91,10.8,0,0
2024-08-12 07:00:00,94,10.9,0,15.27284
2024-08-12 08:00:00,91,11.5,0,94.17688
2024-08-12 09:00:00,84,12.6,0,226.65829
2024-08-12 10:00:00,75,13.85,0,367.84271
2024-08-12 11:00:00,68,15.099999,0,462.65649
2024-08-12 12:00:00,60,16.5,0,609.67328
2024-08-12 13:00:00,57,16.8,0,522.02197
2024-08-12 14:00:00,63,17.4,0,603.91388
2024-08-12 15:00:00,67,16.15,0,284.633
2024-08-12 16:00:00,71,16.15,0,296.42429
2024-08-12 17:00:00,63,16.35,0,288.3533
2024-08-12 18:00:00,70,16.55,0,291.58401
2024-08-12 19:00:00,79,15.3,0,77.68914
2024-08-12 20:00:00,78,14.55,0,9.1304483
2024-08-12 21:00:00,76,14.95,0,0
2024-08-12 22:00:00,74,14.9,0,0
2024-08-12 23:00:00,79,14.6,0,0
2024-08-13 00:00:00,77,14.1,0,0
2024-08-13 01:00:00,73,14.8,0,0
2024-08-13 02:00:00,72,14.75,0,0
2024-08-13 03:00:00,75,14.8,0,0
2024-08-13 04:00:00,82,13.7,0,0
2024-08-13 05:00:00,67,14.25,0,0
2024-08-13 06:00:00,67,14.75,0,19.799271
2024-08-13 07:00:00,76,15.55,0,66.787804
2024-08-13 08:00:00,67,16.65,0,187.26109
2024-08-13 09:00:00,60,18.299999,0,195.86971
2024-08-13 10:00:00,57,20.049999,0,378.74319
2024-08-13 11:00:00,67,20.85,0,254.4501
2024-08-13 12:00:00,82,18.6,0,168.0614
2024-08-13 13:00:00,69,19.1,0,230.2198
2024-08-13 14:00:00,82,17.6,0,71.753937
2024-08-13 15:00:00,77,16,0,64.61377
2024-08-13 16:00:00,83,16.9,0,63.108021
2024-08-13 17:00:00,75,18.15,0,331.93661
2024-08-13 18:00:00,73,18.8,0,123.6276
2024-08-13 19:00:00,77,18.2,0,66.534157
2024-08-13 20:00:00,74,17.8,0,33.05283
2024-08-13 21:00:00,78,17.25,0,0
2024-08-13 22:00:00,85,16.75,0,0
2024-08-13 23:00:00,82,16.2,0,0
2024-08-14 00:00:00,84,15.85,0,0
2024-08-14 01:00:00,81,15.45,0,0
2024-08-14 02:00:00,84,15.15,0,0
2024-08-14 03:00:00,84,15.25,0,0
2024-08-14 04:00:00,87,14.9,0,0
2024-08-14 05:00:00,85,15.1,0,0
2024-08-14 06:00:00,90,15.3,0,3.9110889
2024-08-14 07:00:00,89,15.5,0,16.574989
2024-08-14 08:00:00,83,15.95,0,13.93984
2024-08-14 09:00:00,87,16.650001,0,21.315901
2024-08-14 10:00:00,66,18.05,0,68.466187
2024-08-14 11:00:00,62,19.849999,0,141.1601
2024-08-14 12:00:00,67,20.25,0,187.0163
2024-08-14 13:00:00,65,19.75,0,362.25381
2024-08-14 14:00:00,67,19.75,0,435.80179
2024-08-14 15:00:00,69,18.55,0,326.1756
2024-08-14 16:00:00,74,17.3,0,169.76649
2024-08-14 17:00:00,75,16.7,0,207.6246
2024-08-14 18:00:00,78,16.1,0,153.26131
2024-08-14 19:00:00,83,15.2,0,50.982311
2024-08-14 20:00:00,86,14.5,0,8.0766106
2024-08-14 21:00:00,90,14,0,0
2024-08-14 22:00:00,91,13.75,0,0
2024-08-14 23:00:00,91,13.65,0,0
2024-08-15 00:00:00,91,13.55,0,0
2024-08-15 01:00:00,92,13.55,0,0
2024-08-15 02:00:00,93,13.4,0,0
2024-08-15 03:00:00,94,13.25,0,0
2024-08-15 04:00:00,95,13.15,0,0
2024-08-15 05:00:00,95,13.05,0,0
2024-08-15 06:00:00,95,13.25,0,17.421391
2024-08-15 07:00:00,91,13.5,0,41.899109
2024-08-15 08:00:00,87,14.05,0,71.00927
2024-08-15 09:00:00,86,14.9,0,142.4713
2024-08-15 10:00:00,84,15.25,0,138.6382
2024-08-15 11:00:00,89,15.05,0,45.53616
2024-08-15 12:00:00,90,15,0,72.628693
2024-08-15 13:00:00,92,14.35,0,59.75634
2024-08-15 14:00:00,92,13.65,0,72.000237
2024-08-15 15:00:00,89,14.5,0,130.14281
2024-08-15 16:00:00,92,14,0,61.176781
2024-08-15 17:00:00,92,13.8,0,62.14864
2024-08-15 18:00:00,88,13.65,0,42.591331
2024-08-15 19:00:00,82,13.85,0,18.759859
2024-08-15 20:00:00,84,13.85,0,0
2024-08-15 21:00:00,94,13.3,0,0
2024-08-15 22:00:00,94,12.15,0,0
2024-08-15 23:00:00,94,10.9,0,0
2024-08-16 00:00:00,94,10.5,0,0
2024-08-16 01:00:00,87,10.6,0,0
2024-08-16 02:00:00,82,11.15,0,0
2024-08-16 03:00:00,81,11.6,0,0
2024-08-16 04:00:00,83,11.3,0,0
2024-08-16 05:00:00,80,11.6,0,0
2024-08-16 06:00:00,75,11.95,0,11.66616
2024-08-16 07:00:00,74,12.5,0,50.135731
2024-08-16 08:00:00,70,13.1,0,89.821938
2024-08-16 09:00:00,74,12.85,0,105.2796
2024-08-16 10:00:00,78,12.9,0,117.474
2024-08-16 11:00:00,65,14.8,0,355.51761
2024-08-16 12:00:00,66,14.1,0,200.5139
2024-08-16 13:00:00,76,13.7,0,215.69749
2024-08-16 14:00:00,67,15.1,0,299.44809
2024-08-16 15:00:00,77,14.05,0,148.7394
2024-08-16 16:00:00,67,13.7,0,130.8105
2024-08-16 17:00:00,82,13.4,0,55.80542
2024-08-16 18:00:00,80,12.5,0,43.491749
2024-08-16 19:00:00,73,12.8,0,14.07804
2024-08-16 20:00:00,67,13.35,0,0
2024-08-16 21:00:00,65,13.7,0,0
2024-08-16 22:00:00,53,14.35,0,0
2024-08-16 23:00:00,51,14.9,0,0
2024-08-17 00:00:00,48,14.5,0,0
2024-08-17 01:00:00,52,14.9,0,0
2024-08-17 02:00:00,52,14.65,0,0
2024-08-17 03:00:00,52,14.9,0,0
2024-08-17 04:00:00,57,14.6,0,0
2024-08-17 05:00:00,58,14.1,0,0
2024-08-17 06:00:00,62,13.9,0,0
2024-08-17 07:00:00,64,13.85,0,32.534698
2024-08-17 08:00:00,90,12.75,0,36.579441
2024-08-17 09:00:00,93,11.95,0,119.0446
2024-08-17 10:00:00,84,12.9,0,180.66611
2024-08-17 11:00:00,91,12.75,0,76.355293
2024-08-17 12:00:00,87,12.7,0,126.2076
2024-08-17 13:00:00,84,13.1,0,187.5569
2024-08-17 14:00:00,77,13.9,0,138.85989
2024-08-17 15:00:00,83,13.1,0,121.0867
2024-08-17 16:00:00,76,13.1,0,156.61259
2024-08-17 17:00:00,65,13.85,0,116.4514
2024-08-17 18:00:00,59,14.55,0,132.2821
2024-08-17 19:00:00,66,14.3,0,33.579498
2024-08-17 20:00:00,65,13.9,0,15.82154
2024-08-17 21:00:00,64,13.45,0,0
2024-08-17 22:00:00,64,13.8,0,0
2024-08-17 23:00:00,65,13.25,0,0
2024-08-18 00:00:00,62,13.55,0,0
2024-08-18 01:00:00,58,13.9,0,0
2024-08-18 02:00:00,53,14.3,0,0
2024-08-18 03:00:00,64,14.25,0,0
2024-08-18 04:00:00,78,13.45,0,0
2024-08-18 05:00:00,86,12.25,0,0
2024-08-18 06:00:00,85,11.65,0,0
2024-08-18 07:00:00,78,12,0,8.1346006
2024-08-18 08:00:00,87,13.3,0,24.575529
2024-08-18 09:00:00,89,12.3,0,56.314831
2024-08-18 10:00:00,93,12.3,0,52.751541
2024-08-18 11:00:00,91,12.2,0,118.2542
2024-08-18 12:00:00,83,13.3,0,256.9534
2024-08-18 13:00:00,88,13,0,110.0432
2024-08-18 14:00:00,92,12.25,0,123.613
2024-08-18 15:00:00,82,13.4,0,339.52969
2024-08-18 16:00:00,68,14.1,0,202.1463
2024-08-18 17:00:00,90,12.35,0,73.397217
2024-08-18 18:00:00,86,12,0,128.75459
2024-08-18 19:00:00,84,11.25,0,42.23613
2024-08-18 20:00:00,87,10.75,0,4.8064079
2024-08-18 21:00:00,84,11.05,0,0
2024-08-18 22:00:00,77,10.7,0,0
2024-08-18 23:00:00,89,10.75,0,0
2024-08-19 00:00:00,90,10.2,0,0
2024-08-19 01:00:00,83,10.45,0,0
2024-08-19 02:00:00,84,10.4,0,0
2024-08-19 03:00:00,89,10.35,0,0
2024-08-19 04:00:00,91,10.25,0,0
2024-08-19 05:00:00,90,10.2,0,0
2024-08-19 06:00:00,90,10.05,0,6.0252342
2024-08-19 07:00:00,90,10.15,0,25.15962
2024-08-19 08:00:00,87,10.7,0,61.425591
2024-08-19 09:00:00,71,11.8,0,107.3814
2024-08-19 10:00:00,68,13,0,138.5975
2024-08-19 11:00:00,62,13.9,0,148.8391
2024-08-19 12:00:00,69,14.45,0,209.96181
2024-08-19 13:00:00,85,12.95,0,86.324074
2024-08-19 14:00:00,76,13.1,0,109.3955
2024-08-19 15:00:00,68,14.1,0,87.809464
2024-08-19 16:00:00,71,14.05,0,32.25824
2024-08-19 17:00:00,83,13.45,0,31.01767
2024-08-19 18:00:00,79,12.9,0,29.282829
2024-08-19 19:00:00,87,12.8,0,8.588274
2024-08-19 20:00:00,91,11.8,0,0
2024-08-19 21:00:00,93,11.35,0,0
2024-08-19 22:00:00,90,11.15,0,0
2024-08-19 23:00:00,92,11.2,0,0
2024-08-20 00:00:00,95,11.1,0,0
2024-08-20 01:00:00,95,11.05,0,0
2024-08-20 02:00:00,89,11.4,0,0
2024-08-20 03:00:00,92,11.55,0,0
2024-08-20 04:00:00,83,12.1,0,0
2024-08-20 05:00:00,81,12.75,0,0
2024-08-20 06:00:00,80,13.05,0,0
2024-08-20 07:00:00,72,13.55,0,1.7116081
2024-08-20 08:00:00,71,14.5,0,35.640129
2024-08-20 09:00:00,73,15.55,0,93.93338
2024-08-20 10:00:00,49,18.6,0,244.0174
2024-08-20 11:00:00,49,21.25,0,234.5943
2024-08-20 12:00:00,47,21.5,0,206.258
2024-08-20 13:00:00,48,21.5,0,97.543068
2024-08-20 14:00:00,55,21.150001,0,88.314568
2024-08-20 15:00:00,69,19.650001,0,104.7374
2024-08-20 16:00:00,68,19,0,128.3573
2024-08-20 17:00:00,61,19.200001,0,203.18941
2024-08-20 18:00:00,74,18.85,0,101.1198
2024-08-20 19:00:00,79,17.400001,0,17.78134
2024-08-20 20:00:00,90,15.95,0,0
2024-08-20 21:00:00,94,14.85,0,0
2024-08-20 22:00:00,94,14.25,0,0
2024-08-20 23:00:00,92,13.55,0,0
2024-08-21 00:00:00,93,12.75,0,0
2024-08-21 01:00:00,96,12.05,0,0
2024-08-21 02:00:00,97,11.7,0,0
2024-08-21 03:00:00,96,12.15,0,0
2024-08-21 04:00:00,97,12.35,0,0
2024-08-21 05:00:00,97,12.25,0,0
2024-08-21 06:00:00,97,11.9,0,1.591459
2024-08-21 07:00:00,97,12.1,0,30.926611
2024-08-21 08:00:00,96,12.6,0,46.769691
2024-08-21 09:00:00,94,12.9,0,60.22282
2024-08-21 10:00:00,90,12.8,0,79.056664
2024-08-21 11:00:00,88,13.45,0,228.7088
2024-08-21 12:00:00,77,14.35,0,317.1669
2024-08-21 13:00:00,70,15.5,0,511.06821
2024-08-21 14:00:00,76,16.5,0,461.694
2024-08-21 15:00:00,70,17.1,0,490.70621
2024-08-21 16:00:00,63,17.150001,0,418.40079
2024-08-21 17:00:00,74,16.6,0,200.04449
2024-08-21 18:00:00,84,15.25,0,182.8765
2024-08-21 19:00:00,87,13.65,0,31.33901
2024-08-21 20:00:00,90,12.6,0,3.715462
2024-08-21 21:00:00,91,11.9,0,0
2024-08-21 22:00:00,90,11.55,0,0
2024-08-21 23:00:00,89,11.25,0,0
2024-08-22 00:00:00,82,11.2,0,0
2024-08-22 01:00:00,76,11.5,0,0
2024-08-22 02:00:00,81,12,0,0
2024-08-22 03:00:00,65,12.35,0,0
2024-08-22 04:00:00,60,13.25,0,0
2024-08-22 05:00:00,68,14.2,0,0
2024-08-22 06:00:00,69,13.55,0,0
2024-08-22 07:00:00,65,14.7,0,2.0549979
2024-08-22 08:00:00,68,14.75,0,23.384979
2024-08-22 09:00:00,62,16.099999,0,83.185799
2024-08-22 10:00:00,57,17.450001,0,185.45889
2024-08-22 11:00:00,57,17.95,0,137.964
2024-08-22 12:00:00,62,18.4,0,164.73399
2024-08-22 13:00:00,63,18.35,0,96.505821
2024-08-22 14:00:00,62,18.65,0,119.5876
2024-08-22 15:00:00,59,18.900001,0,86.846184
2024-08-22 16:00:00,58,18,0,49.11145
2024-08-22 17:00:00,50,18.95,0,63.161301
2024-08-22 18:00:00,52,19.75,0,60.396118
2024-08-22 19:00:00,91,16.099999,0,18.576611
2024-08-22 20:00:00,91,12.25,0,5.1398211
2024-08-22 21:00:00,82,11.9,0,0
2024-08-22 22:00:00,65,12.85,0,0
2024-08-22 23:00:00,55,14.15,0,0
2024-08-23 00:00:00,59,13.95,0,0
2024-08-23 01:00:00,62,14.15,0,0
2024-08-23 02:00:00,61,13.8,0,0
2024-08-23 03:00:00,72,13.15,0,0
2024-08-23 04:00:00,72,12.45,0,0
2024-08-23 05:00:00,77,12.05,0,0
2024-08-23 06:00:00,73,11.95,0,0.63975042
2024-08-23 07:00:00,78,12.5,0,31.660271
2024-08-23 08:00:00,74,12.25,0,77.016327
2024-08-23 09:00:00,71,13.45,0,183.3232
2024-08-23 10:00:00,59,15.2,0,356.32129
2024-08-23 11:00:00,56,16.7,0,453.97519
2024-08-23 12:00:00,52,16.25,0,214.52341
2024-08-23 13:00:00,74,15.3,0,90.548279
2024-08-23 14:00:00,87,13.3,0,60.393169
2024-08-23 15:00:00,75,13.65,0,366.509
2024-08-23 16:00:00,75,14.55,0,179.3477
2024-08-23 17:00:00,73,13.95,0,145.3631
2024-08-23 18:00:00,76,13.2,0,54.658051
2024-08-23 19:00:00,82,12.8,0,15.24697
2024-08-23 20:00:00,86,12.4,0,5.508625
2024-08-23 21:00:00,92,11.95,0,0
2024-08-23 22:00:00,94,11.6,0,0
2024-08-23 23:00:00,95,11,0,0
2024-08-24 00:00:00,93,10.5,0,0
2024-08-24 01:00:00,91,10.15,0,0
2024-08-24 02:00:00,92,10.05,0,0
2024-08-24 03:00:00,93,9.5500002,0,0
2024-08-24 04:00:00,95,9.1500001,0,0
2024-08-24 05:00:00,95,8.7999997,0,0
2024-08-24 06:00:00,93,8.9500003,0,4.3137188
2024-08-24 07:00:00,91,9.6500001,0,44.713799
2024-08-24 08:00:00,83,10.6,0,51.00811
2024-08-24 09:00:00,84,11.95,0,137.1861
2024-08-24 10:00:00,77,12.8,0,102.6591
2024-08-24 11:00:00,71,12.35,0,76.606911
2024-08-24 12:00:00,59,13.4,0,238.2953
2024-08-24 13:00:00,58,14.35,0,181.2482
2024-08-24 14:00:00,68,14.05,0,73.021019
2024-08-24 15:00:00,58,14.35,0,104.0591
2024-08-24 16:00:00,55,16.2,0,376.16629
2024-08-24 17:00:00,67,14.6,0,54.084591
2024-08-24 18:00:00,75,13.3,0,15.54936
2024-08-24 19:00:00,81,12,0,0
